client_id,age,gender,geography,tenure_years,credit_score,salary_monthly_rub,balance_rub,n_products,has_credit_card,is_active_member,tx_count_90d,turnover_outflow_90d,tx_count_30d,turnover_outflow_30d,turnover_outflow_60d_prev,days_since_last_tx,inflow_30d,inflow_60d_prev,sessions_30d,sessions_60d_prev,days_since_last_login,unsubscribe_count_90d,support_tickets_30d,push_received_90d,push_opened_90d,turnover_drop_30d_vs_60d_pct,sessions_drop_30d_vs_60d_pct,push_open_rate_90d,inflow_drop_pct,churned_in_next_28d,already_churned_at_snapshot
2746,36,F,Москва,7,623,30000,297751,2,1,1,123.0,383800.0,39.0,186801.0,81672.0,0,79574.0,114770.0,27.0,21.0,0,0.0,0.0,29.0,18.0,-1.287209814869233,-0.2857142857142857,0.6206896551724138,0.30666550492288924,0,0
2747,34,M,Регион,7,850,259686,0,1,0,0,5.0,6557.0,0.0,0.0,0.0,76,0.0,0.0,0.0,0.0,73,0.0,0.0,4.0,2.0,0.0,0.0,0.5,0.0,0,1
2748,30,M,Москва,10,601,30000,1014572,1,1,1,113.0,335685.0,45.0,107424.0,136331.0,0,75227.0,125699.0,27.0,24.0,0,0.0,1.0,29.0,18.0,0.2120354138090383,-0.125,0.6206896551724138,0.4015306406574436,0,0
2749,40,M,Санкт-Петербург,4,785,175888,165325,2,0,0,81.0,291274.0,26.0,66872.0,50437.0,1,914765.0,502415.0,12.0,11.0,0,0.0,0.0,29.0,7.0,-0.32585205305628806,-0.09090909090909091,0.2413793103448276,-0.8207358458644746,0,0
2750,32,M,Москва,0,590,59166,90179,1,1,1,133.0,352377.0,59.0,167617.0,56889.0,1,309707.0,412568.0,56.0,54.0,0,0.0,0.0,29.0,16.0,-1.9463868234632353,-0.037037037037037035,0.5517241379310345,0.249318900157065,0,0
2751,34,M,Регион,5,507,53656,121602,1,1,0,26.0,70520.0,0.0,0.0,3583.0,59,0.0,0.0,0.0,0.0,76,1.0,0.0,12.0,2.0,1.0,0.0,0.16666666666666666,0.0,0,1
2752,41,F,Москва,3,483,85272,38394,2,1,1,118.0,340487.0,39.0,96974.0,134388.0,0,229039.0,199858.0,26.0,19.0,1,0.0,0.0,29.0,13.0,0.2784028335863321,-0.3684210526315789,0.4482758620689655,-0.14600866615296862,0,0
2753,30,F,Санкт-Петербург,0,680,34105,586398,1,1,1,162.0,445779.0,63.0,235071.0,102964.0,1,55691.0,231912.0,53.0,56.0,1,0.0,0.0,29.0,12.0,-1.2830406744104736,0.05357142857142857,0.41379310344827586,0.7598614991893476,0,0
2754,37,M,Москва,1,766,95900,132301,3,1,1,199.0,501677.0,68.0,195804.0,145188.0,0,741580.0,613380.0,68.0,50.0,0,0.0,0.0,29.0,12.0,-0.3486238532110092,-0.36,0.41379310344827586,-0.20900583651243926,0,0
2755,30,F,Регион,5,535,100208,0,2,1,0,137.0,443447.0,49.0,218014.0,150610.0,0,307415.0,180186.0,32.0,26.0,0,0.0,0.0,29.0,10.0,-0.44754000398379923,-0.23076923076923078,0.3448275862068966,-0.7060981430299801,0,0
2756,24,F,Регион,10,562,60304,0,2,0,1,109.0,177259.0,40.0,67562.0,74009.0,1,155271.0,113587.0,28.0,27.0,0,0.0,0.0,29.0,20.0,0.08711102703725222,-0.037037037037037035,0.6896551724137931,-0.3669786155105778,1,0
2757,47,F,Москва,3,689,69566,0,1,1,0,98.0,342255.0,35.0,178451.0,57055.0,0,136352.0,0.0,12.0,14.0,1,0.0,0.0,29.0,10.0,-2.1277013408114978,0.14285714285714285,0.3448275862068966,0.0,0,0
2758,58,F,Москва,6,650,190572,47223,1,1,0,99.0,276528.0,33.0,114974.0,103284.0,1,461963.0,1105487.0,14.0,16.0,0,0.0,0.0,29.0,9.0,-0.11318306804538941,0.125,0.3103448275862069,0.5821181072233323,0,0
2759,51,F,Москва,1,591,88495,0,3,1,1,59.0,195839.0,0.0,0.0,35193.0,41,0.0,672895.0,0.0,10.0,41,1.0,0.0,21.0,8.0,1.0,1.0,0.38095238095238093,1.0,0,1
2760,42,F,Санкт-Петербург,1,522,37447,210921,2,1,0,87.0,279492.0,20.0,76416.0,91025.0,8,66200.0,110530.0,7.0,19.0,5,0.0,1.0,28.0,8.0,0.1604943696786597,0.631578947368421,0.2857142857142857,0.4010675834615037,0,1
2761,30,F,Регион,8,681,93931,0,1,1,0,94.0,250137.0,35.0,70234.0,122786.0,1,645390.0,149565.0,10.0,8.0,12,0.0,0.0,29.0,6.0,0.4279966771456029,-0.25,0.20689655172413793,-3.315113830107311,0,0
2762,35,F,Санкт-Петербург,6,715,43358,21190,1,1,1,77.0,266392.0,21.0,68429.0,75964.0,5,0.0,126318.0,49.0,57.0,0,0.0,0.0,29.0,19.0,0.0991917223948186,0.14035087719298245,0.6551724137931034,1.0,0,0
2763,51,M,Санкт-Петербург,2,699,38602,572341,1,1,1,170.0,479328.0,59.0,178173.0,122326.0,0,60677.0,279785.0,53.0,59.0,0,0.0,0.0,29.0,23.0,-0.4565423540375717,0.1016949152542373,0.7931034482758621,0.7831299033186196,0,0
2764,18,M,Регион,5,653,81437,0,2,1,1,135.0,350116.0,51.0,138606.0,77398.0,0,498033.0,212440.0,28.0,33.0,2,0.0,0.0,29.0,17.0,-0.7908214682549937,0.15151515151515152,0.5862068965517241,-1.3443466390510261,0,0
2765,34,M,Санкт-Петербург,6,544,32676,0,1,0,0,86.0,243085.0,30.0,70935.0,90057.0,1,158729.0,45409.0,19.0,24.0,0,0.0,0.0,29.0,9.0,0.21233218961324493,0.20833333333333334,0.3103448275862069,-2.4955405316126757,0,0
2766,47,F,Москва,0,681,61564,232668,1,1,0,104.0,325691.0,37.0,123629.0,110290.0,0,188206.0,195680.0,31.0,23.0,0,0.0,0.0,29.0,10.0,-0.1209447819385257,-0.34782608695652173,0.3448275862068966,0.03819501226492232,0,0
2767,24,M,Москва,3,674,89702,58875,3,1,1,139.0,442922.0,49.0,168581.0,125315.0,0,609266.0,679155.0,34.0,44.0,0,0.0,1.0,29.0,17.0,-0.34525794996608544,0.22727272727272727,0.5862068965517241,0.10290581678703684,1,0
2768,43,F,Москва,9,519,188307,16942,1,1,1,32.0,135232.0,0.0,0.0,1599.0,57,0.0,0.0,0.0,2.0,55,0.0,0.0,13.0,3.0,1.0,1.0,0.23076923076923078,0.0,0,1
2769,43,F,Регион,3,620,87816,0,1,0,1,125.0,300706.0,48.0,112210.0,117313.0,0,517954.0,267020.0,48.0,48.0,0,0.0,0.0,29.0,17.0,0.04349901545438272,0.0,0.5862068965517241,-0.9397573215489476,0,0
2770,21,F,Москва,7,687,30000,237441,1,1,0,119.0,346948.0,50.0,118432.0,108503.0,0,132698.0,99707.0,17.0,14.0,3,0.0,0.0,29.0,11.0,-0.09150899053482392,-0.21428571428571427,0.3793103448275862,-0.33087947686722097,0,0
2771,39,M,Санкт-Петербург,6,642,30000,0,2,0,0,90.0,326375.0,25.0,106093.0,74709.0,1,83173.0,28353.0,27.0,23.0,1,0.0,0.0,29.0,10.0,-0.42008325636804134,-0.17391304347826086,0.3448275862068966,-1.9334814658060875,0,0
2772,31,F,Москва,0,454,168688,80462,1,0,1,159.0,505523.0,51.0,155593.0,201807.0,1,348563.0,469983.0,44.0,34.0,0,0.0,1.0,29.0,17.0,0.22900097618021178,-0.29411764705882354,0.5862068965517241,0.25834977009806737,0,0
2773,43,F,Регион,10,586,40923,84916,3,1,0,75.0,190432.0,26.0,49881.0,101773.0,0,177156.0,8130.0,20.0,14.0,2,0.0,0.0,29.0,8.0,0.5098798306034017,-0.42857142857142855,0.27586206896551724,-20.79040590405904,0,0
2774,46,M,Москва,10,579,30000,0,1,0,1,114.0,265505.0,42.0,74856.0,127461.0,0,210379.0,132394.0,18.0,28.0,3,0.0,0.0,29.0,17.0,0.4127144773695483,0.35714285714285715,0.5862068965517241,-0.5890372675498889,0,0
2775,43,F,Санкт-Петербург,7,706,32766,126503,1,0,0,105.0,262527.0,38.0,110140.0,51260.0,1,82019.0,119560.0,15.0,4.0,2,0.0,0.0,29.0,11.0,-1.14865392118611,-2.75,0.3793103448275862,0.3139929742388759,0,0
2776,39,M,Москва,1,850,96421,0,1,0,0,137.0,390645.0,50.0,111497.0,202792.0,0,816936.0,82664.0,10.0,13.0,7,0.0,0.0,29.0,12.0,0.4501903428143122,0.23076923076923078,0.41379310344827586,-8.88260911642311,0,0
2777,41,F,Москва,9,663,64068,0,2,1,1,106.0,289629.0,32.0,109424.0,96017.0,0,64414.0,110265.0,54.0,35.0,1,0.0,0.0,29.0,11.0,-0.13963152358436526,-0.5428571428571428,0.3793103448275862,0.4158255112683082,0,0
2778,24,F,Москва,0,530,88292,1214688,2,0,0,86.0,291585.0,28.0,113332.0,126105.0,1,178641.0,22576.0,19.0,13.0,1,0.0,0.0,29.0,11.0,0.10128860869909996,-0.46153846153846156,0.3793103448275862,-6.9128720765414595,0,0
2779,38,M,Санкт-Петербург,5,634,58700,0,1,0,0,62.0,124867.0,27.0,55767.0,39270.0,1,540402.0,77368.0,23.0,21.0,3,0.0,0.0,29.0,11.0,-0.4200916730328495,-0.09523809523809523,0.3793103448275862,-5.98482576775928,0,0
2780,28,M,Регион,4,651,30893,37698,1,1,1,182.0,475774.0,61.0,148832.0,148201.0,1,170510.0,215427.0,26.0,34.0,1,0.0,0.0,29.0,16.0,-0.004257731054446327,0.23529411764705882,0.5517241379310345,0.20850218403449894,0,0
2781,50,M,Москва,7,726,30000,80506,1,1,1,176.0,473040.0,56.0,148649.0,139919.0,0,241843.0,120978.0,10.0,24.0,1,0.0,0.0,29.0,19.0,-0.062393241804186705,0.5833333333333334,0.6551724137931034,-0.9990659458744565,0,0
2782,46,M,Регион,1,774,36288,251689,1,1,0,75.0,239527.0,28.0,68652.0,106755.0,0,69249.0,17668.0,4.0,6.0,2,0.0,0.0,29.0,16.0,0.3569200505831109,0.3333333333333333,0.5517241379310345,-2.919458908761603,0,0
2783,46,F,Санкт-Петербург,9,789,64412,0,1,1,1,175.0,507554.0,60.0,146300.0,179419.0,0,413380.0,104341.0,44.0,29.0,2,0.0,0.0,29.0,13.0,0.18459026078620436,-0.5172413793103449,0.4482758620689655,-2.961817502228271,0,0
2784,59,M,Санкт-Петербург,6,704,30000,0,1,0,0,53.0,140182.0,23.0,55596.0,43301.0,5,79038.0,0.0,15.0,16.0,6,0.0,0.0,29.0,14.0,-0.2839426341193044,0.0625,0.4827586206896552,0.0,0,0
2785,34,M,Санкт-Петербург,2,650,107984,37851,2,1,0,88.0,245659.0,27.0,77028.0,68928.0,1,222354.0,132537.0,13.0,13.0,0,0.0,0.0,29.0,14.0,-0.11751392757660167,0.0,0.4827586206896552,-0.6776749134204033,0,0
2786,31,F,Москва,3,798,32858,99179,2,1,0,115.0,263029.0,48.0,89817.0,111156.0,0,143165.0,82510.0,14.0,21.0,3,0.0,0.0,29.0,8.0,0.19197344272913744,0.3333333333333333,0.27586206896551724,-0.7351230153920737,0,0
2787,34,F,Регион,7,615,30000,107229,2,0,0,90.0,329939.0,30.0,143881.0,92953.0,1,60261.0,84846.0,16.0,13.0,1,0.0,0.0,29.0,10.0,-0.5478897937667423,-0.23076923076923078,0.3448275862068966,0.2897602715508097,0,0
2788,19,F,Регион,2,655,59898,12637,2,1,1,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2789,20,F,Регион,3,626,94507,1924432,1,1,1,147.0,395094.0,40.0,80354.0,143201.0,0,459873.0,236890.0,47.0,52.0,0,0.0,0.0,29.0,17.0,0.4388726335709946,0.09615384615384616,0.5862068965517241,-0.9412934273291401,0,0
2790,45,M,Москва,10,437,146611,55243,3,1,0,107.0,368186.0,35.0,112608.0,176406.0,0,540929.0,430856.0,25.0,32.0,2,0.0,0.0,29.0,15.0,0.3616543654977722,0.21875,0.5172413793103449,-0.25547514714893144,0,0
2791,21,F,Регион,9,777,30000,593533,1,1,0,114.0,269302.0,42.0,83482.0,65217.0,0,65574.0,35418.0,19.0,14.0,0,0.0,0.0,29.0,10.0,-0.2800650137234157,-0.35714285714285715,0.3448275862068966,-0.8514314755209216,0,0
2792,25,M,Москва,3,718,140676,14855,3,1,1,143.0,386137.0,46.0,138845.0,123748.0,0,687590.0,523500.0,20.0,36.0,1,0.0,0.0,29.0,18.0,-0.12199793127969745,0.4444444444444444,0.6206896551724138,-0.3134479465138491,0,0
2793,37,F,Санкт-Петербург,6,413,66916,48075,3,1,1,136.0,397898.0,46.0,137996.0,128388.0,3,116194.0,73150.0,42.0,36.0,0,0.0,0.0,29.0,14.0,-0.0748356544225317,-0.16666666666666666,0.4827586206896552,-0.5884347231715653,0,0
2794,33,F,Москва,4,750,41250,0,1,1,1,128.0,471469.0,48.0,193328.0,145726.0,0,203576.0,72793.0,59.0,57.0,1,0.0,0.0,29.0,19.0,-0.32665413172666513,-0.03508771929824561,0.6551724137931034,-1.7966425343096177,0,0
2795,49,F,Москва,2,620,90083,77491,1,1,1,106.0,265092.0,34.0,101150.0,55370.0,0,27322.0,72675.0,26.0,26.0,0,0.0,0.0,29.0,12.0,-0.8268015170670038,0.0,0.41379310344827586,0.6240522875816994,0,0
2796,39,F,Регион,3,749,135027,270154,1,1,0,115.0,360886.0,49.0,177182.0,99218.0,2,426181.0,136608.0,20.0,18.0,1,0.0,0.0,29.0,7.0,-0.7857848374286924,-0.1111111111111111,0.2413793103448276,-2.119736765050363,0,0
2797,28,F,Регион,1,658,30000,221470,2,0,1,157.0,423131.0,57.0,144906.0,166470.0,0,79750.0,137137.0,48.0,38.0,2,0.0,0.0,29.0,20.0,0.1295368534871148,-0.2631578947368421,0.6896551724137931,0.4184647469319002,0,0
2798,50,M,Москва,9,514,46233,0,1,1,0,93.0,258345.0,32.0,72996.0,94097.0,0,292580.0,54477.0,24.0,28.0,0,0.0,0.0,29.0,10.0,0.22424731925566171,0.14285714285714285,0.3448275862068966,-4.370706903830975,0,0
2799,47,F,Санкт-Петербург,2,653,43183,0,3,1,1,144.0,417362.0,58.0,147931.0,142041.0,0,164158.0,98919.0,45.0,34.0,0,0.0,0.0,29.0,18.0,-0.041466900401996604,-0.3235294117647059,0.6206896551724138,-0.6595194047655152,0,0
2800,21,F,Регион,2,560,87168,205874,4,1,1,206.0,544550.0,62.0,127346.0,171265.0,0,694756.0,500395.0,42.0,32.0,0,0.0,0.0,29.0,21.0,0.2564388520713514,-0.3125,0.7241379310344828,-0.3884151520298964,0,0
2801,41,F,Регион,7,528,143777,18171,1,0,0,4.0,15165.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,94,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0,1
2802,29,M,Регион,1,737,62570,116634,1,0,0,84.0,274688.0,31.0,80626.0,71528.0,0,145914.0,157163.0,15.0,20.0,2,0.0,0.0,29.0,10.0,-0.1271949446370652,0.25,0.3448275862068966,0.07157537079338012,0,0
2803,29,M,Москва,10,689,50246,225097,4,0,1,166.0,491198.0,52.0,147674.0,198006.0,0,147021.0,251087.0,36.0,30.0,0,0.0,0.0,29.0,15.0,0.2541943173439189,-0.2,0.5172413793103449,0.4144619195736936,0,0
2804,60,F,Москва,9,800,78215,0,1,1,1,168.0,415886.0,52.0,117412.0,131538.0,0,153416.0,649141.0,24.0,34.0,3,0.0,0.0,29.0,19.0,0.1073910200854506,0.29411764705882354,0.6551724137931034,0.7636630562543423,0,0
2805,39,M,Регион,4,611,52016,0,2,1,1,127.0,386078.0,40.0,111496.0,149937.0,0,305875.0,412589.0,39.0,39.0,1,0.0,0.0,29.0,15.0,0.2563810133589441,0.0,0.5172413793103449,0.2586448014852553,0,0
2806,35,M,Москва,2,554,30000,184226,2,1,0,112.0,240724.0,41.0,102902.0,76801.0,1,67950.0,98605.0,17.0,16.0,0,0.0,0.0,29.0,10.0,-0.3398523456725824,-0.0625,0.3448275862068966,0.3108868718624816,0,0
2807,39,M,Регион,1,714,81652,14455,2,1,1,143.0,381965.0,56.0,173055.0,112630.0,1,685833.0,203630.0,38.0,41.0,1,0.0,0.0,29.0,15.0,-0.536491165764006,0.07317073170731707,0.5172413793103449,-2.3680351618130926,1,0
2808,48,F,Регион,9,567,108164,80775,1,0,1,147.0,417700.0,52.0,158959.0,110903.0,1,184224.0,574900.0,18.0,15.0,0,0.0,0.0,29.0,17.0,-0.4333156001190229,-0.2,0.5862068965517241,0.6795547051661158,0,0
2809,30,M,Регион,4,619,114030,0,1,1,1,179.0,526066.0,62.0,201176.0,201397.0,0,653705.0,273985.0,37.0,25.0,1,0.0,0.0,29.0,15.0,0.0010973351142271235,-0.48,0.5172413793103449,-1.385915287333248,0,0
2810,32,M,Москва,6,703,30000,254411,2,1,0,86.0,201362.0,25.0,43868.0,84683.0,1,41874.0,109464.0,14.0,13.0,1,0.0,0.0,29.0,12.0,0.48197394990730136,-0.07692307692307693,0.41379310344827586,0.6174632755974567,0,0
2811,46,M,Регион,1,637,86189,52225,1,1,1,101.0,286449.0,13.0,54970.0,111795.0,14,49653.0,285272.0,22.0,49.0,11,0.0,1.0,27.0,10.0,0.5082964354398676,0.5510204081632653,0.37037037037037035,0.8259450629574582,0,1
2812,20,F,Регион,9,601,150191,1063180,2,1,0,48.0,178242.0,5.0,6764.0,26221.0,20,100622.0,353379.0,4.0,18.0,18,1.0,0.0,26.0,8.0,0.7420388238434842,0.7777777777777778,0.3076923076923077,0.7152575563347001,0,1
2813,50,F,Москва,5,510,273312,50784,1,0,0,89.0,210558.0,37.0,65735.0,51557.0,1,780814.0,201312.0,15.0,19.0,0,0.0,0.0,29.0,7.0,-0.2749966056985472,0.21052631578947367,0.2413793103448276,-2.878626212048959,0,0
2814,19,M,Москва,0,744,79806,26534,1,0,1,176.0,430344.0,56.0,125813.0,123328.0,0,650414.0,680862.0,16.0,31.0,2,0.0,0.0,29.0,17.0,-0.020149519979242345,0.4838709677419355,0.5862068965517241,0.04471978168850663,0,0
2815,35,M,Москва,0,613,108046,447198,1,1,1,120.0,359178.0,44.0,124338.0,117282.0,0,278585.0,446607.0,49.0,61.0,1,0.0,0.0,29.0,10.0,-0.06016268481096843,0.19672131147540983,0.3448275862068966,0.37621891282492215,0,0
2816,19,F,Москва,10,712,33005,0,2,0,1,117.0,356892.0,48.0,191984.0,108020.0,0,108892.0,89913.0,60.0,43.0,0,0.0,0.0,29.0,14.0,-0.7773004999074246,-0.3953488372093023,0.4827586206896552,-0.21108182354053362,0,0
2817,25,M,Регион,0,699,30515,0,2,0,0,51.0,132118.0,19.0,56965.0,50737.0,0,42709.0,92562.0,28.0,23.0,1,0.0,0.0,29.0,14.0,-0.12275065534028422,-0.21739130434782608,0.4827586206896552,0.5385903502517232,0,0
2818,54,F,Регион,3,759,108272,76057,1,1,1,209.0,631942.0,70.0,265074.0,156892.0,0,416901.0,367561.0,67.0,52.0,0,0.0,0.0,29.0,16.0,-0.6895316523468373,-0.28846153846153844,0.5517241379310345,-0.13423622201484925,0,0
2819,51,M,Москва,0,626,30000,66555,1,1,0,115.0,383196.0,52.0,147183.0,123892.0,0,101394.0,220679.0,17.0,17.0,3,0.0,0.0,29.0,13.0,-0.18799438220385498,0.0,0.4482758620689655,0.5405362540160142,0,0
2820,52,F,Санкт-Петербург,0,615,65723,176253,2,0,1,111.0,288210.0,38.0,127064.0,54432.0,0,205715.0,21407.0,30.0,35.0,2,0.0,0.0,29.0,17.0,-1.3343621399176955,0.14285714285714285,0.5862068965517241,-8.60970710515252,0,0
2821,21,M,Москва,8,539,141260,51395,1,1,1,209.0,643685.0,73.0,231147.0,238873.0,1,974028.0,724963.0,49.0,55.0,0,0.0,0.0,29.0,12.0,0.03234354657077192,0.10909090909090909,0.41379310344827586,-0.34355546420989763,0,0
2822,25,F,Москва,8,596,91817,0,2,1,1,193.0,565360.0,51.0,138873.0,225021.0,1,862227.0,756920.0,17.0,18.0,2,0.0,3.0,29.0,15.0,0.3828442678683323,0.05555555555555555,0.5172413793103449,-0.13912566717750885,1,0
2823,42,M,Москва,3,684,91459,135072,3,1,0,134.0,349322.0,50.0,115927.0,133507.0,0,387790.0,799901.0,22.0,21.0,2,0.0,0.0,29.0,12.0,0.13167848876837918,-0.047619047619047616,0.41379310344827586,0.5152025063101558,0,0
2824,47,F,Регион,1,568,58123,0,1,1,1,160.0,497890.0,63.0,209827.0,88211.0,1,515767.0,252555.0,21.0,29.0,0,0.0,0.0,29.0,16.0,-1.37869426715489,0.27586206896551724,0.5517241379310345,-1.0421967492229416,0,0
2825,28,F,Регион,2,682,46820,61764,2,1,0,85.0,220482.0,17.0,38802.0,87770.0,2,21294.0,165055.0,15.0,12.0,2,0.0,0.0,29.0,9.0,0.5579127264441153,-0.25,0.3103448275862069,0.870988458392657,0,0
2826,31,F,Регион,3,797,218134,23537,1,1,0,99.0,287360.0,34.0,86274.0,129773.0,0,86580.0,657083.0,13.0,24.0,0,0.0,0.0,29.0,13.0,0.33519299083784765,0.4583333333333333,0.4482758620689655,0.8682358240891942,0,0
2827,24,M,Регион,8,605,125516,236962,2,0,1,143.0,355394.0,58.0,160879.0,93403.0,0,1496580.0,646256.0,57.0,59.0,0,0.0,0.0,29.0,19.0,-0.7224179094889885,0.03389830508474576,0.6551724137931034,-1.3157696021390903,0,0
2828,58,M,Москва,6,519,99484,39276,3,1,1,190.0,574246.0,78.0,249439.0,160290.0,0,1110035.0,354541.0,22.0,24.0,0,0.0,0.0,29.0,14.0,-0.5561731861001934,0.08333333333333333,0.4827586206896552,-2.1309072857582056,0,0
2829,32,F,Регион,4,609,60883,84575,3,1,1,136.0,355902.0,39.0,133621.0,104014.0,1,137131.0,377113.0,33.0,28.0,0,0.0,0.0,29.0,12.0,-0.2846443747957006,-0.17857142857142858,0.41379310344827586,0.6363662880887161,0,0
2830,38,F,Москва,0,508,42173,2098929,1,0,0,84.0,217887.0,6.0,11785.0,65370.0,20,38172.0,0.0,5.0,17.0,23,0.0,0.0,26.0,12.0,0.8197185253174238,0.7058823529411765,0.46153846153846156,0.0,0,1
2831,39,M,Москва,1,783,114437,11334,2,1,0,5.0,9869.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,82,0.0,0.0,4.0,2.0,0.0,0.0,0.5,0.0,0,1
2832,51,M,Санкт-Петербург,2,658,49805,0,1,0,1,104.0,316089.0,33.0,126037.0,64250.0,0,221639.0,224955.0,38.0,39.0,1,0.0,0.0,29.0,17.0,-0.9616653696498054,0.02564102564102564,0.5862068965517241,0.01474072592296237,0,0
2833,27,M,Москва,2,577,62769,19108,2,0,0,128.0,403666.0,29.0,119815.0,138064.0,0,0.0,229280.0,13.0,13.0,2,0.0,0.0,29.0,12.0,0.13217783057132923,0.0,0.41379310344827586,1.0,0,0
2834,52,F,Москва,5,594,86631,51808,2,0,1,215.0,721948.0,74.0,212087.0,285551.0,0,435132.0,103795.0,64.0,37.0,1,1.0,0.0,29.0,14.0,0.2572710303938701,-0.7297297297297297,0.4827586206896552,-3.1922250590105494,0,0
2835,23,F,Москва,9,532,67892,83214,2,0,0,109.0,341560.0,46.0,172898.0,102535.0,0,76784.0,157875.0,11.0,19.0,3,0.0,1.0,29.0,12.0,-0.6862339688886722,0.42105263157894735,0.41379310344827586,0.5136405384006334,0,0
2836,52,F,Москва,4,751,151751,20652,1,0,1,148.0,398456.0,50.0,177424.0,127095.0,1,472785.0,1052089.0,49.0,46.0,1,0.0,0.0,29.0,20.0,-0.3959951217593139,-0.06521739130434782,0.6896551724137931,0.5506226184286691,0,0
2837,18,F,Регион,3,834,30000,161288,2,1,1,120.0,369251.0,41.0,116440.0,95570.0,0,54330.0,72343.0,69.0,60.0,0,0.0,0.0,29.0,16.0,-0.21837396672596002,-0.15,0.5517241379310345,0.24899437402374797,0,0
2838,37,M,Москва,6,501,62343,574987,1,0,0,52.0,79622.0,13.0,20346.0,27361.0,1,121512.0,58978.0,15.0,16.0,1,0.0,0.0,29.0,9.0,0.25638682796681406,0.0625,0.3103448275862069,-1.060293668825664,0,0
2839,58,M,Санкт-Петербург,0,754,215958,147183,1,1,1,176.0,512621.0,64.0,167639.0,200856.0,1,377798.0,714887.0,24.0,37.0,0,0.0,0.0,29.0,16.0,0.16537718564543752,0.35135135135135137,0.5517241379310345,0.47152766800907,0,0
2840,46,M,Регион,8,625,102563,270573,1,1,0,74.0,217699.0,30.0,78185.0,95287.0,0,379454.0,180491.0,9.0,19.0,6,0.0,0.0,29.0,11.0,0.17947883761688374,0.5263157894736842,0.3793103448275862,-1.102343053116222,0,0
2841,43,F,Санкт-Петербург,0,777,53198,0,1,0,1,106.0,313302.0,46.0,146602.0,123769.0,0,222584.0,88001.0,44.0,57.0,1,0.0,0.0,29.0,18.0,-0.18448076658937212,0.22807017543859648,0.6206896551724138,-1.52933489392166,0,0
2842,25,M,Санкт-Петербург,3,467,96693,204553,1,1,1,101.0,301303.0,29.0,65737.0,101024.0,1,472661.0,349676.0,40.0,26.0,0,0.0,0.0,29.0,22.0,0.34929323725055433,-0.5384615384615384,0.7586206896551724,-0.35171129845914506,0,0
2843,29,M,Регион,10,673,58184,5845,1,1,1,180.0,501853.0,55.0,154940.0,140305.0,0,317517.0,466195.0,24.0,27.0,1,0.0,1.0,29.0,16.0,-0.10430847083140302,0.1111111111111111,0.5517241379310345,0.3189180493141282,0,0
2844,54,M,Москва,4,609,144325,0,1,1,1,165.0,415909.0,52.0,141950.0,150173.0,1,726370.0,700586.0,19.0,22.0,0,0.0,0.0,29.0,12.0,0.054756847103007864,0.13636363636363635,0.41379310344827586,-0.036803475947278425,0,0
2845,44,M,Москва,8,716,98003,4901,3,1,1,190.0,542712.0,69.0,165014.0,287943.0,0,549325.0,798933.0,58.0,71.0,0,0.0,0.0,29.0,16.0,0.426921300396259,0.18309859154929578,0.5517241379310345,0.31242669910993787,0,0
2846,49,F,Санкт-Петербург,2,656,35600,0,1,1,0,85.0,221251.0,32.0,105759.0,56206.0,0,32693.0,30712.0,20.0,21.0,0,0.0,0.0,29.0,11.0,-0.8816318542504359,0.047619047619047616,0.3793103448275862,-0.06450247460276114,0,0
2847,39,M,Санкт-Петербург,9,652,69080,16338,2,1,1,137.0,340980.0,43.0,137702.0,99152.0,0,184959.0,87918.0,20.0,26.0,0,0.0,0.0,29.0,18.0,-0.38879699854768435,0.23076923076923078,0.6206896551724138,-1.1037671466593872,0,0
2848,35,M,Регион,3,639,76970,0,2,0,1,2.0,2753.0,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,87,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0,1
2849,47,F,Москва,2,806,79290,33633,1,0,1,152.0,518006.0,47.0,178176.0,172842.0,0,222636.0,169507.0,43.0,41.0,0,0.0,0.0,29.0,19.0,-0.030860554726281807,-0.04878048780487805,0.6551724137931034,-0.313432483614246,0,0
2850,41,M,Регион,0,633,72493,141558,1,1,0,50.0,118722.0,7.0,10660.0,21546.0,7,0.0,167109.0,9.0,17.0,6,1.0,2.0,28.0,10.0,0.5052445929638912,0.47058823529411764,0.35714285714285715,1.0,0,1
2851,36,M,Регион,3,736,84023,252072,3,1,0,52.0,206788.0,5.0,27095.0,50143.0,14,0.0,105851.0,3.0,10.0,10,1.0,0.0,27.0,11.0,0.4596454141156293,0.7,0.4074074074074074,1.0,0,1
2852,21,M,Регион,6,713,76989,0,2,0,1,168.0,546925.0,55.0,166692.0,201034.0,1,151301.0,250505.0,32.0,27.0,0,0.0,0.0,29.0,14.0,0.17082682531313112,-0.18518518518518517,0.4827586206896552,0.39601604758388054,0,0
2853,49,F,Москва,0,739,38843,133453,1,1,1,71.0,276192.0,21.0,138401.0,42546.0,1,0.0,43010.0,33.0,38.0,0,0.0,0.0,29.0,12.0,-2.252973252479669,0.13157894736842105,0.41379310344827586,1.0,0,0
